DCACCESS,DUNALIGNED,ETMEXTOUT1,L2MISS,DCALIAS,ETMEXTOUT01,REPLAY,AXIWRITE,IIDLE,BPEXECTAKEN,NEONWAITS,ICACCESS,ERETURN,L2STORE,ECALL,DTLBMISS,BPREDTAKEN,WBFULL,BPREDICTABLE,RSTKMISS,PCINST,AXIREAD,L2ACCESSNEON,NEONWORK,L2MERGE,BPMIS,DCACCESSNEON,CONTEXT,DREAD,ETMEXTOUT0,ICMISS,ICHASHMISS,UNALIGNEDREPLAY,SOFT,BINST,DWRITE,DCHASHMISS,L2HITNEON,RETURN,DCHITNEON,CLOCKCYCLES,ITLBMISS,BPCONDMIS,NEONSTALL,OPERATION,IISSUE,L2ACCESS,DCMISS,INST,usage,flags,wakeeFlips,wakeeFlipDecayTs,prio,rtPriority,se_load_weight,se_sumExecRuntime,se_vruntime,se_prevSumExecRuntime,se_statistics_waitStart,se_statistics_waitMax,se_statistics_waitCount,se_statistics_waitSum,se_statistics_iowaitCount,se_statistics_iowaitSum,se_statistics_sleepStart,se_statistics_sleepMax,se_statistics_sumSleepRuntime,se_statistics_blockStart,se_statistics_blockMax,se_statistics_execMax,se_statistics_sliceMax,se_statistics_nrMigrationsCold,se_statistics_nrFailedMigrationsAffine,se_statistics_nrFailedMigrationsRunning,se_statistics_nrFailedMigrationsHot,se_statistics_nrForcedMigrations,se_statistics_wakeups,se_statistics_wakeupsSync,se_statistics_wakeupsMigrate,se_statistics_wakeupsLocal,se_statistics_wakeupsRemote,se_statistics_wakeupsAffine,se_statistics_wakeupsAffineAttempts,se_statistics_wakeupsPassive,se_statistics_wakeupsIdle,rt_timeslice,dl_dlBw,dl_dlDensity,schedInfo_pcount,schedInfo_runDelay,utime,stime,nvcsw,nivcsw,minFlt,majFlt,ioac_rchar,ioac_wchar,ioac_syscr,ioac_syscw,acctRssMem1,acctVmMem1
9.560389990909090638e+07,3.576054545454545587e+04,7.394636363636363967e+03,2.632996000000000000e+06,1.390909090909090935e+02,0.000000000000000000e+00,6.316507000000000000e+06,1.855046181818181649e+06,1.046235014545454383e+08,2.525693281818181649e+07,9.341554545454547042e+04,1.412755115454545319e+08,7.225818181818181984e+03,3.080891363636363763e+06,4.718181818181818016e+03,3.493470272727272939e+06,1.793843818181818351e+07,2.869336363636363603e+04,4.751288263636363298e+07,2.928109090909090810e+04,2.502606627272727340e+07,5.551102545454545878e+06,2.245046363636363531e+05,4.564914727272728458e+06,1.341473818181817885e+06,1.002830663636363670e+07,8.356446363636363531e+05,7.500000000000000000e+01,5.503476036363636702e+07,0.000000000000000000e+00,5.415443363636363298e+06,2.141866363636363531e+05,9.626181818181818016e+03,0.000000000000000000e+00,4.189124881818182021e+07,2.463261027272727340e+07,4.825180000000000000e+05,1.898320000000000000e+05,3.968155818181817420e+06,3.783021818181818235e+05,0.000000000000000000e+00,1.073099181818182115e+06,2.049295363636363763e+06,2.574972909090909176e+06,1.059769270000000000e+08,1.029249391818182021e+08,1.875779781818181649e+07,1.965187636363636237e+06,1.448780653636363745e+08,2.335200746965452989e+00,5.603933337946072221e+07,8.610507617681216530e+00,3.249992187151282560e+05,9.147523399603744565e+01,1.757760014574935781e+01,1.608177349639042768e+04,5.767517628141193390e+09,1.508146920668166400e+17,1.619457031825920820e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.427739528819656698e+04,5.032810905174921989e+09,7.200057388809181452e+08,2.262536655267244816e+09,7.293594144975062227e+04,9.964003165493841152e+03,4.221315046343741528e+02,2.207419553187128347e+00,2.477705451367539063e+05,8.825569276491082564e+04,1.740075618865432489e+03,3.081346701282138838e+02,1.977027504423300028e+09,7.917404410325362206e+09
1.022733794166666865e+08,9.618500000000000000e+03,3.451866666666666424e+04,4.168112833333333954e+06,2.246916666666666515e+03,0.000000000000000000e+00,4.240281250000000000e+06,2.987479166666666046e+06,1.062432382500000000e+08,2.145243625000000000e+07,1.568230833333333721e+05,1.286095085833333135e+08,3.568175000000000000e+04,4.154195916666666046e+06,1.903566666666666788e+04,1.179367083333333023e+06,1.653384275000000000e+07,6.535416666666667879e+03,3.790641716666665673e+07,2.873400000000000000e+04,2.135266750000000000e+07,7.675309666666667908e+06,2.792675000000000000e+04,8.357885833333334886e+05,1.708520333333333023e+06,5.676397000000000000e+06,1.520081666666666279e+05,5.481666666666666288e+02,4.824357133333334327e+07,0.000000000000000000e+00,5.355335500000000000e+06,1.923585833333333139e+05,1.896500000000000000e+03,0.000000000000000000e+00,3.003299708333332837e+07,2.417194050000000000e+07,1.565954166666666977e+06,1.736208333333333212e+04,6.585807750000000000e+06,1.168077500000000000e+05,0.000000000000000000e+00,1.730123333333333721e+05,5.128377500000000000e+05,2.286135833333332848e+05,1.261869983333333135e+08,1.372192695833333433e+08,1.333493616666666418e+07,1.698291333333333023e+06,1.297748826666666865e+08,2.326843317972350444e+00,5.660277473630999029e+07,8.194821288074633614e+00,1.459731291399722977e+05,9.153399179498708804e+01,1.744141283578735013e+01,1.667685679161514781e+04,3.192401472760428429e+09,1.496458165026225280e+17,1.415610976250572205e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.301971642501218594e+04,6.138770721034581184e+09,5.276439998501366973e+08,8.151914390618562698e+08,3.202050342999512577e+04,4.274599860439848271e+03,7.863007090405008057e+02,2.190316960773294408e+00,1.466702796139148122e+05,8.253345101157693716e+04,9.699447032707653307e+02,2.857932186879473306e+02,1.687487623501049757e+09,5.782557902470824242e+09
9.915914566666668653e+07,8.838500000000000000e+03,3.143825000000000000e+04,3.906594583333333954e+06,1.444583333333333030e+03,0.000000000000000000e+00,3.941505250000000000e+06,2.682643583333333023e+06,1.066843120000000000e+08,2.508253575000000000e+07,1.724614166666666279e+05,1.309510004166666865e+08,3.162841666666667152e+04,3.896059333333333954e+06,1.764025000000000000e+04,1.109196583333333023e+06,2.053982691666666791e+07,1.261858333333333576e+04,4.043587058333333582e+07,3.702941666666665697e+04,2.510677658333332837e+07,7.436428916666667908e+06,2.751975000000000000e+04,8.489077500000000000e+05,1.636739583333333023e+06,5.453780750000000000e+06,1.558108333333333721e+05,5.722500000000000000e+02,4.963524458333334327e+07,0.000000000000000000e+00,5.090035833333333023e+06,2.477669166666666279e+05,1.801416666666666970e+03,0.000000000000000000e+00,3.311880150000000000e+07,2.262462241666667163e+07,1.420762583333333023e+06,1.693400000000000000e+04,6.265832833333332092e+06,1.212302500000000000e+05,0.000000000000000000e+00,1.640342500000000000e+05,5.674928333333334886e+05,2.176703333333333139e+05,1.269260665833333135e+08,1.321643676666666865e+08,1.236286516666666418e+07,1.621804750000000000e+06,1.245692900000000000e+08,2.326657706093190114e+00,5.672474513051184267e+07,8.466624049305009336e+00,4.925101193395402515e+04,9.146771024565084929e+01,1.748202421540344531e+01,1.671330361591922338e+04,1.678722051222752571e+09,1.499939542796916800e+17,7.933574793866946697e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.586451863908558335e+04,6.770041496854200363e+09,3.001257671125098467e+08,4.050456639566396475e+08,1.537623482603374578e+04,1.669015120421365282e+03,5.965606368563684327e+02,2.195416994492525919e+00,9.934493512435529556e+04,6.876798041240494058e+04,4.510941297316198870e+02,1.227029755660460069e+02,1.222132102160731077e+09,4.119514824410284996e+09
8.483874181818181276e+07,2.382345454545454413e+04,2.519672727272727207e+04,3.361650090909091290e+06,1.188818181818181756e+03,0.000000000000000000e+00,3.648579272727272939e+06,2.231476000000000000e+06,1.043976178181817979e+08,1.901729700000000000e+07,2.006247272727272648e+05,1.206047860909090787e+08,2.489063636363636397e+04,3.141023909090908710e+06,1.502090909090909190e+04,9.821952727272728225e+05,1.443267972727272660e+07,5.725272727272727025e+03,3.348715972727273032e+07,2.010027272727272793e+04,1.880610918181818351e+07,7.175008727272727527e+06,4.596527272727273521e+04,1.075921545454545412e+06,1.327101363636363531e+06,5.539021727272728458e+06,1.777572727272727352e+05,5.082727272727272521e+02,4.187580945454545319e+07,0.000000000000000000e+00,4.795857181818181649e+06,1.793530909090909117e+05,5.447727272727272975e+03,0.000000000000000000e+00,2.731813845454544947e+07,2.023648290909091011e+07,1.182048545454545412e+06,2.800609090909090810e+04,5.346028636363636702e+06,1.796249090909090883e+05,0.000000000000000000e+00,1.407230000000000000e+05,7.776360000000000000e+05,4.324478181818181765e+05,1.105470872727272809e+08,1.235194750909090787e+08,1.116471254545454308e+07,1.532462818181818118e+06,1.137072767272727191e+08,2.326523809523808772e+00,5.566143250371429324e+07,9.068095238095235544e+00,2.140475823809523718e+05,9.176090476190476863e+01,1.730238095238095397e+01,1.655208214285714348e+04,4.458075313303905487e+09,1.484528254018904000e+17,9.363417681678096056e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.090936119047620014e+04,4.747291434306285858e+09,4.272388571428571343e+08,2.004465523809523821e+09,5.996012685714285180e+04,6.661678476190477340e+03,4.816916190476190991e+02,2.172857142857143042e+00,1.322586426190476632e+05,7.437405690476190648e+04,7.720539523809522962e+02,1.864265714285714353e+02,1.482666095682571411e+09,5.254685533830236435e+09
9.782505000000000000e+06,5.238909090909090992e+03,1.142000000000000000e+03,2.269042727272727352e+05,3.781818181818182012e+01,0.000000000000000000e+00,5.895013636363636469e+05,1.584770000000000000e+05,2.791093181818181649e+07,2.426925454545454588e+06,2.100236363636363967e+04,1.383374090909090824e+07,1.151909090909090992e+03,2.682371818181818235e+05,8.027272727272727479e+02,2.829573636363636469e+05,1.919292727272727527e+06,6.948181818181818699e+02,4.177858000000000000e+06,2.560727272727272521e+03,2.049320272727272706e+06,5.420570000000000000e+05,2.180263636363636397e+04,3.272420909090908826e+05,1.076840000000000000e+05,6.441593636363636469e+05,1.285566363636363531e+05,1.454545454545454497e+01,5.718076454545454122e+06,0.000000000000000000e+00,4.034594545454545296e+05,2.005409090909090810e+04,1.158090909090909008e+03,0.000000000000000000e+00,3.520092181818181649e+06,2.406330909090909176e+06,5.995145454545454413e+04,1.499381818181818198e+04,4.759650909090909408e+05,1.072729090909090883e+05,0.000000000000000000e+00,4.371072727272727207e+04,1.459928181818181765e+05,1.283260000000000000e+05,1.288102954545454495e+07,1.366883618181818165e+07,1.515299090909090824e+06,1.987800909090909117e+05,1.118245145454545692e+07,2.337964249328516875e+00,5.593061696637955308e+07,8.958970084282670499e+00,9.684088936741687576e+03,9.124006668519032814e+01,1.772251551356858457e+01,1.620591460590904717e+04,4.577759790873160362e+08,1.520571063710110400e+17,2.875392661140363216e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.324927387237195944e+03,2.808698629305548191e+09,1.655181068815411627e+08,1.868565342224691808e+08,4.112659650828933991e+03,7.115960683523198895e+02,2.273444706863017188e+02,2.300754839307214805e+00,7.177730040752061177e+04,6.189484227100120188e+04,1.545194266925998079e+02,4.117083449106232962e+01,9.548419375411919355e+08,3.285244196739603519e+09
1.015948227272727340e+07,4.979090909090909008e+03,1.136545454545454504e+03,2.233041818181818235e+05,4.000000000000000000e+01,0.000000000000000000e+00,5.780672727272727061e+05,1.620319090909090883e+05,2.889243845454544947e+07,2.301955909090909176e+06,2.144218181818181984e+04,1.330755954545454495e+07,1.283000000000000000e+03,2.583610000000000000e+05,7.700909090909091219e+02,2.825607272727272939e+05,1.746691090909090824e+06,6.564545454545454959e+02,3.889743636363636237e+06,2.669727272727272521e+03,2.251672818181818351e+06,5.560339090909090592e+05,2.175590909090908826e+04,6.208377272727272939e+05,1.244528181818181765e+05,6.030349090909090592e+05,1.156581818181818235e+05,1.563636363636363491e+01,5.741060181818182580e+06,0.000000000000000000e+00,3.965210909090909408e+05,1.716672727272727207e+04,1.148000000000000000e+03,0.000000000000000000e+00,3.501171090909091290e+06,2.368085363636364229e+06,6.064372727272727207e+04,1.509118181818181802e+04,4.638562727272727061e+05,1.034903636363636324e+05,0.000000000000000000e+00,4.316336363636363967e+04,1.456743636363636469e+05,2.041037272727272648e+05,1.342645436363636516e+07,1.259176036363636516e+07,1.564243545454545412e+06,2.002355454545454704e+05,1.192612600000000000e+07,2.327317703941081284e+00,5.628907321324562281e+07,9.194430389235582979e+00,0.000000000000000000e+00,9.182672738516895095e+01,1.716422106032495520e+01,1.712852600213639016e+04,2.508133308925151229e+08,1.472669781317990720e+17,2.217915020021176934e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.952127864920074671e+02,2.879723087251738071e+09,1.372404190326268375e+08,1.082857892468281984e+08,8.113550345758138747e+02,2.799097468188376752e+02,2.113692678173196668e+02,2.318772136953955787e+00,6.465293281610165286e+04,5.869434803508179903e+04,1.000512734019227565e+02,3.586998931804128432e+01,8.675948641340681314e+08,2.936242085970520973e+09
9.510495272727273405e+06,5.075909090909090992e+03,1.150272727272727252e+03,2.329139090909090883e+05,3.690909090909090651e+01,0.000000000000000000e+00,6.002801818181817653e+05,1.544644545454545587e+05,2.916228372727273032e+07,2.331183727272727061e+06,2.043772727272727207e+04,1.248912609090909176e+07,1.123363636363636260e+03,2.639580000000000000e+05,8.911818181818181301e+02,2.822085454545455286e+05,1.904116000000000000e+06,8.750909090909091219e+02,4.135187818181817420e+06,2.592818181818181984e+03,2.307434090909090824e+06,5.287240909090909408e+05,2.310336363636363603e+04,6.353990909090909408e+05,1.063703636363636324e+05,6.078717272727272939e+05,1.259720000000000000e+05,1.672727272727272663e+01,5.681630272727272473e+06,0.000000000000000000e+00,3.881347272727272939e+05,1.519390909090909190e+04,1.183090909090909008e+03,0.000000000000000000e+00,3.608886090909091290e+06,2.546918818181818351e+06,5.954318181818181620e+04,1.609936363636363603e+04,4.993687272727272939e+05,1.063598181818181765e+05,0.000000000000000000e+00,4.355318181818181620e+04,1.502879090909090883e+05,2.318124545454545296e+05,1.286885645454545505e+07,1.251596018181818165e+07,1.535195000000000000e+06,1.934089090909090883e+05,1.264870418181818165e+07,2.335351089588378226e+00,5.597144706647770107e+07,8.743252819937401554e+00,4.130632912262052996e+05,9.146244020551587539e+01,1.758548396621980814e+01,1.608852713636095177e+04,9.069393061248361588e+09,1.508827998198287040e+17,2.199920322974724770e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.254231988031260553e+05,5.074623661256796837e+09,1.388725250497056961e+09,3.296645686033189297e+09,1.227346636055827694e+05,1.576509228528120366e+04,4.310674127443454040e+02,2.215378255477470137e+00,2.722787334199492470e+05,9.887705622157915786e+04,2.626481072462056090e+03,7.559639166125317615e+02,3.025342699096596241e+09,1.013824236826608658e+10
9.597999307692307979e+06,4.773538461538461888e+03,1.397769230769230717e+03,2.353231538461538730e+05,6.530769230769229239e+01,0.000000000000000000e+00,5.726925384615384974e+05,1.510380769230769656e+05,2.834827292307692394e+07,2.415870846153846011e+06,2.212307692307691832e+04,1.330557576923076995e+07,1.266076923076923094e+03,2.518522307692307804e+05,9.188461538461536975e+02,2.592045384615385265e+05,1.891310923076923238e+06,7.576923076923077360e+02,4.132334153846153524e+06,2.676538461538460979e+03,2.319737461538461037e+06,5.655203076923077460e+05,1.875915384615384755e+04,5.477250769230768783e+05,1.085827692307692341e+05,6.479768461538461270e+05,1.101841538461538294e+05,2.046153846153845990e+01,5.566185153846153989e+06,0.000000000000000000e+00,4.206570000000000000e+05,1.939253846153846098e+04,1.066846153846153811e+03,0.000000000000000000e+00,3.529814000000000000e+06,2.392456384615384508e+06,6.728546153846151719e+04,1.309807692307692378e+04,4.866312307692308095e+05,9.040815384615382936e+04,0.000000000000000000e+00,3.874023076923076587e+04,1.422740769230769656e+05,1.965120769230769074e+05,1.364139676923076995e+07,1.312416523076923005e+07,1.489349923076923238e+06,2.034428461538461270e+05,1.271691284615384415e+07,2.334933973589436107e+00,6.392092414174449444e+07,8.491162318585969260e+00,7.473661194233791321e+04,9.133455333352856087e+01,1.756361081017773174e+01,1.678652379000380824e+04,2.111728755417815924e+09,1.506939206138608320e+17,1.651709902699284792e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.407404388096701950e+04,4.726144772835027695e+09,5.309524785523967147e+08,1.094433324549332142e+09,1.327179514732722600e+04,2.634456719273075123e+03,2.643736421397828167e+02,2.205662752906040414e+00,3.254869478523117141e+05,6.879691485374637705e+04,4.220874993899998117e+03,1.285991567358650798e+02,2.425115913624064445e+09,1.020644784768399048e+10
8.776048818181818351e+06,5.022818181818181984e+03,1.126636363636363512e+03,2.289366363636363531e+05,3.836363636363636687e+01,0.000000000000000000e+00,5.991132727272727061e+05,1.574556363636363531e+05,2.772687618181818351e+07,2.303744636363635771e+06,1.985545454545454413e+04,1.322153890909090824e+07,1.114363636363636260e+03,2.610069090909090883e+05,8.979090909090908781e+02,2.785636363636363531e+05,1.888717090909090824e+06,6.790909090909091219e+02,4.104877818181817420e+06,2.505727272727272521e+03,2.292278818181818351e+06,5.407588181818182347e+05,8.882181818181818016e+03,6.065824545454545878e+05,1.068606363636363676e+05,6.032998181818182347e+05,5.412536363636363239e+04,1.781818181818181657e+01,5.118667363636363298e+06,0.000000000000000000e+00,3.848805454545454704e+05,1.960736363636363967e+04,1.175363636363636488e+03,0.000000000000000000e+00,3.468509818181818351e+06,2.548444272727272939e+06,5.991745454545454413e+04,1.486190909090909190e+04,4.971605454545454704e+05,1.058264545454545296e+05,0.000000000000000000e+00,4.344427272727272793e+04,1.456427272727272357e+05,2.133665454545454704e+05,1.332324045454545505e+07,1.283571936363636516e+07,1.565975454545454588e+06,2.001716363636363531e+05,3.208104136363636330e+07,2.332960603596277327e+00,5.613058987943886966e+07,8.548590403903498114e+00,3.260649545608566259e+05,9.150344492635763061e+01,1.746012921297551301e+01,1.669365386961235708e+04,4.997943908629834175e+09,1.498067846356105920e+17,1.238908691127676964e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.792693020918045659e+04,5.625011136868528366e+09,6.753088912984548807e+08,2.115665763079425097e+09,6.669024513192374434e+04,9.100940126050420076e+03,3.948557648865997862e+02,2.199387819643986663e+00,2.364219369747898891e+05,8.570107827324476966e+04,1.641713257883798860e+03,2.866568966296196095e+02,2.016119775636735201e+09,7.572860099397623062e+09
9.452653284615384042e+07,4.579615384615384755e+03,2.282738230769230984e+06,2.516752461538461037e+06,5.538461538461539391e+01,0.000000000000000000e+00,5.608070000000000000e+05,2.431657000000000000e+06,1.281667512307692468e+08,1.628357915384615585e+07,2.220484615384615245e+04,2.532685800000000000e+07,2.322267461538461037e+06,2.540477538461538497e+06,2.293098538461538497e+06,2.631683076923076878e+05,1.587413138461538590e+07,8.374615384615385665e+02,3.686653284615384787e+07,2.288558923076923005e+06,1.856575915384615213e+07,5.351893846153846243e+05,1.915346153846153902e+04,5.451414615384615026e+05,1.016171538461538294e+05,3.042025000000000000e+06,1.050916923076923267e+05,5.753846153846154010e+01,3.354638353846153989e+07,0.000000000000000000e+00,5.212530769230770529e+05,2.231230769230769147e+04,1.106769230769230717e+03,0.000000000000000000e+00,2.662289953846153989e+07,2.327428953846153989e+07,8.549346153846151719e+04,1.274315384615384573e+04,5.143377230769230984e+06,9.066369230769232672e+04,0.000000000000000000e+00,3.892284615384616336e+04,1.468833846153846243e+05,1.958640000000000000e+05,9.143027292307691276e+07,2.075216159230769277e+08,3.858645692307692487e+06,1.890866153846153466e+05,1.378007758461538553e+08,2.329548996458087107e+00,5.664419812464697659e+07,8.954200708382526130e+00,0.000000000000000000e+00,9.179542857142855894e+01,1.728122786304604475e+01,1.653309822904368411e+04,2.853528397721841931e+08,1.482708823164466240e+17,2.668871109996600151e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.958926186540732033e+02,3.627193186473257065e+09,1.524544226682408452e+08,1.313026271297284365e+08,6.972990602125147461e+02,2.230848358913812604e+02,2.109737331759149868e+02,2.345171192443920027e+00,6.490720144510036334e+04,5.917390921369539865e+04,9.852062337662336233e+01,2.749179693034238881e+01,8.743645077681887150e+08,2.975104293773015022e+09
