DCACCESS,DUNALIGNED,ETMEXTOUT1,L2MISS,DCALIAS,ETMEXTOUT01,REPLAY,AXIWRITE,IIDLE,BPEXECTAKEN,NEONWAITS,ICACCESS,ERETURN,L2STORE,ECALL,DTLBMISS,BPREDTAKEN,WBFULL,BPREDICTABLE,RSTKMISS,PCINST,AXIREAD,L2ACCESSNEON,NEONWORK,L2MERGE,BPMIS,DCACCESSNEON,CONTEXT,DREAD,ETMEXTOUT0,ICMISS,ICHASHMISS,UNALIGNEDREPLAY,SOFT,BINST,DWRITE,DCHASHMISS,L2HITNEON,RETURN,DCHITNEON,CLOCKCYCLES,ITLBMISS,BPCONDMIS,NEONSTALL,OPERATION,IISSUE,L2ACCESS,DCMISS,INST,usage,flags,wakeeFlips,wakeeFlipDecayTs,prio,rtPriority,se_load_weight,se_sumExecRuntime,se_vruntime,se_prevSumExecRuntime,se_statistics_waitStart,se_statistics_waitMax,se_statistics_waitCount,se_statistics_waitSum,se_statistics_iowaitCount,se_statistics_iowaitSum,se_statistics_sleepStart,se_statistics_sleepMax,se_statistics_sumSleepRuntime,se_statistics_blockStart,se_statistics_blockMax,se_statistics_execMax,se_statistics_sliceMax,se_statistics_nrMigrationsCold,se_statistics_nrFailedMigrationsAffine,se_statistics_nrFailedMigrationsRunning,se_statistics_nrFailedMigrationsHot,se_statistics_nrForcedMigrations,se_statistics_wakeups,se_statistics_wakeupsSync,se_statistics_wakeupsMigrate,se_statistics_wakeupsLocal,se_statistics_wakeupsRemote,se_statistics_wakeupsAffine,se_statistics_wakeupsAffineAttempts,se_statistics_wakeupsPassive,se_statistics_wakeupsIdle,rt_timeslice,dl_dlBw,dl_dlDensity,schedInfo_pcount,schedInfo_runDelay,utime,stime,nvcsw,nivcsw,minFlt,majFlt,ioac_rchar,ioac_wchar,ioac_syscr,ioac_syscw,acctRssMem1,acctVmMem1
9.464037484615384042e+07,4.555307692307692378e+03,2.307050076923076995e+06,2.491254153846153989e+06,5.984615384615385381e+01,0.000000000000000000e+00,5.445020769230768783e+05,1.978755153846153757e+06,1.285729107692307532e+08,1.628294430769230798e+07,2.282484615384615245e+04,2.492881623076922819e+07,2.315553000000000000e+06,2.512114076923076995e+06,2.299629923076923005e+06,2.620985384615385265e+05,1.576540392307692580e+07,8.230769230769230944e+02,3.659893238461537659e+07,2.325566692307692487e+06,1.855048853846153989e+07,5.352171538461538730e+05,1.927761538461538294e+04,5.472021538461538730e+05,1.025726923076923267e+05,3.033427000000000000e+06,1.054220769230769365e+05,5.615384615384614619e+01,3.367199930769230425e+07,0.000000000000000000e+00,5.367800000000000000e+05,2.046130769230769147e+04,1.081384615384615699e+03,0.000000000000000000e+00,2.661972646153846011e+07,2.334891738461538404e+07,8.385184615384615608e+04,1.392915384615384573e+04,5.148945307692307979e+06,8.882046153846151719e+04,0.000000000000000000e+00,3.887469230769231217e+04,1.460770769230769656e+05,1.957346153846153466e+05,9.136524346153846383e+07,1.918168541538461149e+08,3.840043769230768550e+06,1.832490000000000000e+05,1.377103774615384638e+08,2.332219662058371501e+00,5.654280526474654675e+07,8.503456221198154807e+00,6.460700998463902579e+03,9.156685867895545528e+01,1.742127496159754685e+01,1.665878398617511630e+04,4.796455808048386574e+08,1.494725151779122880e+17,4.080167175534948111e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.481173540706604854e+03,3.795740241249156475e+09,1.781384024577573240e+08,1.651597542242703438e+08,2.228256182795699260e+03,3.589144777265744892e+02,2.252866359447004641e+02,2.212096774193548221e+00,7.016450833333331684e+04,6.114296440092165722e+04,1.522906298003072152e+02,4.543390937019969300e+01,9.373941614596773386e+08,3.213083465768778801e+09
8.499481500000000000e+07,2.199041666666667152e+04,2.702366666666667152e+04,3.281420833333333023e+06,1.102363636363636260e+03,0.000000000000000000e+00,3.699747090909091290e+06,2.116886090909090824e+06,1.079754197272727191e+08,1.871670016666666791e+07,2.692751666666667443e+05,1.255310520000000000e+08,2.686733333333332848e+04,2.939165000000000000e+06,1.706100000000000000e+04,1.030549333333333489e+06,1.364565058333333582e+07,8.461909090909090082e+03,3.282552516666667163e+07,2.232916666666667152e+04,1.877537458333332837e+07,7.300386000000000000e+06,5.611116666666665697e+04,1.822247500000000000e+06,1.193397416666666977e+06,5.969600666666667908e+06,2.923510833333332557e+05,9.320000000000000000e+02,4.132784250000000000e+07,0.000000000000000000e+00,5.337664090909090824e+06,1.988625833333333139e+05,5.665545454545454959e+03,0.000000000000000000e+00,2.635960558333332837e+07,2.020010241666666791e+07,1.306430818181817885e+06,3.613275000000000000e+04,5.432964727272728458e+06,2.003720833333333139e+05,0.000000000000000000e+00,1.696823333333333721e+05,6.588159166666665114e+05,3.158675833333332557e+05,1.193395199166666865e+08,1.313819910000000000e+08,1.173898150000000000e+07,1.519094083333333023e+06,1.113977457500000000e+08,2.334564875177522758e+00,5.617145403903204948e+07,7.516796280136199826e+00,8.624288354465033990e+03,9.091604512088700574e+01,1.792218486388446763e+01,1.637696047259723127e+04,4.329069012262303233e+08,1.537702514977375040e+17,2.770873412633506060e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.624535908492035105e+03,3.682324549566052437e+09,1.823830535735674500e+08,1.865317574388720989e+08,3.343461785414849146e+03,5.109604884246189158e+02,4.327629502250056248e+02,2.250692982906421058e+00,8.066860808865049330e+04,6.324864611972349667e+04,2.399218490666119692e+02,5.441006065739267683e+01,1.011405505137892365e+09,3.505641319701566219e+09
1.015948227272727340e+07,4.979090909090909008e+03,1.136545454545454504e+03,2.233041818181818235e+05,4.000000000000000000e+01,0.000000000000000000e+00,5.780672727272727061e+05,1.620319090909090883e+05,2.889243845454544947e+07,2.301955909090909176e+06,2.144218181818181984e+04,1.330755954545454495e+07,1.283000000000000000e+03,2.583610000000000000e+05,7.700909090909091219e+02,2.825607272727272939e+05,1.746691090909090824e+06,6.564545454545454959e+02,3.889743636363636237e+06,2.669727272727272521e+03,2.251672818181818351e+06,5.560339090909090592e+05,2.175590909090908826e+04,6.208377272727272939e+05,1.244528181818181765e+05,6.030349090909090592e+05,1.156581818181818235e+05,1.563636363636363491e+01,5.741060181818182580e+06,0.000000000000000000e+00,3.965210909090909408e+05,1.716672727272727207e+04,1.148000000000000000e+03,0.000000000000000000e+00,3.501171090909091290e+06,2.368085363636364229e+06,6.064372727272727207e+04,1.509118181818181802e+04,4.638562727272727061e+05,1.034903636363636324e+05,0.000000000000000000e+00,4.316336363636363967e+04,1.456743636363636469e+05,2.041037272727272648e+05,1.342645436363636516e+07,1.259176036363636516e+07,1.564243545454545412e+06,2.002355454545454704e+05,1.192612600000000000e+07,2.327317703941081284e+00,5.628907321324562281e+07,9.194430389235582979e+00,0.000000000000000000e+00,9.182672738516895095e+01,1.716422106032495520e+01,1.712852600213639016e+04,2.508133308925151229e+08,1.472669781317990720e+17,2.217915020021176934e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.952127864920074671e+02,2.879723087251738071e+09,1.372404190326268375e+08,1.082857892468281984e+08,8.113550345758138747e+02,2.799097468188376752e+02,2.113692678173196668e+02,2.318772136953955787e+00,6.465293281610165286e+04,5.869434803508179903e+04,1.000512734019227565e+02,3.586998931804128432e+01,8.675948641340681314e+08,2.936242085970520973e+09
8.276716118181818724e+07,2.692000000000000000e+04,2.226136363636363603e+04,2.823474636363636237e+06,1.418454545454545496e+03,0.000000000000000000e+00,3.676710818181817420e+06,1.809874727272727527e+06,9.557593181818179786e+07,1.857732209090908989e+07,1.591900909090909117e+05,1.066490590000000000e+08,2.222990909090908826e+04,2.707965818181818351e+06,1.439463636363636397e+04,1.135250181818182115e+06,1.420561436363636516e+07,3.805636363636363967e+03,3.327465072727273032e+07,1.790118181818181984e+04,1.864369018181818351e+07,6.156067545454545878e+06,1.833318181818181984e+04,9.630527272727271775e+05,1.147192454545454588e+06,5.301497545454545878e+06,1.937699090909090883e+05,3.659090909090908781e+02,4.224582963636363298e+07,0.000000000000000000e+00,4.470085909090909176e+06,2.000612727272727352e+05,6.157909090909090992e+03,0.000000000000000000e+00,2.747376809090908989e+07,1.978028700000000000e+07,1.077131727272727294e+06,1.925518181818181984e+04,5.036268454545454122e+06,7.766481818181817653e+04,0.000000000000000000e+00,1.061180909090909117e+05,8.057919090909090592e+05,2.582300000000000000e+05,1.050861529090909064e+08,1.069163257272727191e+08,1.061910181818181835e+07,1.539521454545454588e+06,1.021717512727272809e+08,2.332977355197281000e+00,5.602355014948785305e+07,9.063249276560563672e+00,2.197687933489504303e+03,9.143382251619127032e+01,1.760311882779845050e+01,1.610363396261081289e+04,4.320203196391186118e+08,1.510326934341701440e+17,2.679083193505235910e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.665762126222957249e+03,3.382713644120710850e+09,1.560186945937255919e+08,1.572868035460015833e+08,3.450542947039639785e+03,5.121707087409856740e+02,3.426171397730926742e+02,2.210624224886316824e+00,6.865070542235081666e+04,6.085845443479859387e+04,1.274426301042671525e+02,3.277766294612098363e+01,9.263461529496232271e+08,3.166464718070553303e+09
1.123073888888888992e+06,2.855555555555555713e+01,1.606666666666666572e+02,9.192555555555554747e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.282133333333333576e+04,8.607333333333333940e+03,2.173436666666666791e+07,2.428947777777777228e+05,4.555555555555554470e+00,2.205680333333333023e+06,1.658888888888888857e+02,1.415711111111111131e+04,7.855555555555555713e+01,4.473111111111110404e+03,1.500297777777777810e+05,1.544444444444444464e+01,4.103012222222222481e+05,2.717777777777777715e+02,2.768244444444444380e+05,3.120788888888888687e+04,2.000000000000000000e+00,9.264444444444444571e+02,2.895777777777777828e+03,9.977066666666668607e+04,7.777777777777777146e+01,4.444444444444445530e+00,4.980227777777778101e+05,0.000000000000000000e+00,9.439955555555556202e+04,1.372222222222222399e+03,1.111111111111111160e+00,0.000000000000000000e+00,3.125332222222222481e+05,2.485868888888889051e+05,8.527888888888888687e+03,1.777777777777777679e+00,7.858011111111110949e+04,3.900000000000000000e+01,0.000000000000000000e+00,1.566666666666666430e+01,4.353555555555555657e+03,2.888888888888888840e+00,3.102828222222222015e+06,3.489382555555555504e+06,1.505488888888888760e+05,2.410533333333332848e+04,1.620286888888888992e+06,2.337231404958677761e+00,6.265159193154270947e+07,7.820165289256197028e+00,2.195147405647382839e+05,9.102111570247936356e+01,1.785743801652892415e+01,1.632149537190082810e+04,8.408032058009642363e+08,2.449403008743893120e+17,4.932668929047658443e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.001722575757575760e+04,5.261116393999779701e+09,2.428943250688704848e+08,3.252210468319558501e+08,9.468787396694217023e+03,6.016149325068870894e+03,2.694413498622589600e+02,2.267479338842975700e+00,8.953633858126722043e+04,6.984412914600552176e+04,4.301323553719008714e+02,1.686988016528925414e+02,3.254109509813360572e+08,4.023404036370537281e+09
1.049328222222222248e+06,7.900000000000000000e+01,1.617777777777777430e+02,1.131444444444444343e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.184000000000000000e+04,5.012444444444444343e+03,2.153786322222222388e+07,2.404310000000000000e+05,3.183333333333333144e+02,2.235380888888888992e+06,1.533333333333333428e+02,1.422155555555555657e+04,8.800000000000000000e+01,4.343666666666666970e+03,1.665242222222222190e+05,1.755555555555555713e+01,4.490414444444445544e+05,2.474444444444444571e+02,2.217810000000000000e+05,1.107244444444444343e+04,6.777777777777777679e+00,5.555555555555554470e+00,2.001000000000000000e+03,9.889288888888886140e+04,4.555555555555554470e+00,1.333333333333333259e+00,5.359026666666665114e+05,0.000000000000000000e+00,8.284933333333331393e+04,1.376777777777777601e+03,7.000000000000000000e+00,0.000000000000000000e+00,3.115747777777776937e+05,2.410957777777777228e+05,8.328333333333333940e+03,0.000000000000000000e+00,7.782400000000000000e+04,1.526666666666666572e+02,0.000000000000000000e+00,1.245555555555555571e+02,4.717222222222222626e+03,1.083333333333333144e+02,2.971887888888888527e+06,2.301848555555555504e+06,1.434457777777777810e+05,2.206877777777777737e+04,1.612555666666666977e+06,2.344537815126050528e+00,5.738984472605042160e+07,8.231932773109244650e+00,8.225938487394958793e+04,9.068067226890757127e+01,1.806722689075630583e+01,1.650121008403360975e+04,4.522187435663865209e+08,3.100293201346616320e+17,3.190120565613445044e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.125087394957982724e+03,4.135477530863865852e+09,1.722957983193276823e+08,1.687798319327730834e+08,4.829255462184873977e+03,3.119519327731092744e+03,2.247865546218487509e+02,2.294117647058823817e+00,7.220645378151259501e+04,6.491108235294117185e+04,2.177546218487395038e+02,8.704873949579831560e+01,9.846111496285716295e+08,3.434579627826890469e+09
7.329357545454545319e+07,1.104218181818181802e+04,2.319700000000000000e+04,3.010947545454544947e+06,1.034818181818181756e+03,0.000000000000000000e+00,3.213404181818181649e+06,1.970780363636363763e+06,9.549001790909090638e+07,1.582209036363636516e+07,1.939871818181818235e+05,1.040839699090909064e+08,2.356554545454545587e+04,2.812575545454545412e+06,1.369918181818181802e+04,9.166684545454545878e+05,1.171278809090909176e+07,5.033000000000000000e+03,2.796084418181818351e+07,1.818590909090908826e+04,1.587131900000000000e+07,6.434898000000000000e+06,3.557163636363636033e+04,1.091336181818182115e+06,1.170769636363636469e+06,4.889836545454545878e+06,1.911330909090909117e+05,5.156363636363636260e+02,3.581274909090909362e+07,0.000000000000000000e+00,4.417925272727272473e+06,1.464536363636363531e+05,2.420909090909090992e+03,0.000000000000000000e+00,2.236730854545454681e+07,1.745503045454545319e+07,1.096416272727272706e+06,2.236018181818181620e+04,4.649293636363636702e+06,1.327730909090909117e+05,0.000000000000000000e+00,1.343988181818181765e+05,5.417607272727272939e+05,2.664171818181818235e+05,1.050070599090909064e+08,1.112705191818182021e+08,1.024476772727272660e+07,1.329295090909090824e+06,9.806588709090909362e+07,2.327557300996738743e+00,5.602359156265216321e+07,8.757946350649946865e+00,1.602220319461669169e+04,9.143382251619127032e+01,1.760311882779845050e+01,1.610363396261081289e+04,6.138574889511622190e+08,1.510327221915560960e+17,3.323926429403679371e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.624467674888613146e+03,3.371422168683660984e+09,1.817593128473657668e+08,2.419904460061549544e+08,6.342823538193008972e+03,1.026163692526755767e+03,4.239216273942400335e+02,2.210624224886316824e+00,7.333578377199025999e+04,6.231336887373111676e+04,1.826256143493638149e+02,5.501412429378531499e+01,9.813727533542213440e+08,3.356515999970328331e+09
1.019880166666666865e+08,2.961383333333332848e+04,5.813508333333334303e+04,3.152840500000000000e+06,6.065833333333333712e+02,0.000000000000000000e+00,4.269034250000000000e+06,2.069227818181818118e+06,1.304732177500000000e+08,2.429543681818181649e+07,2.672491666666667443e+05,1.519123270833333433e+08,5.776116666666665697e+04,3.537842416666666046e+06,5.248425000000000000e+04,1.128547750000000000e+06,1.801920608333332837e+07,5.088058333333334303e+04,4.607746933333334327e+07,1.158609166666666861e+05,2.390724841666667163e+07,6.578353818181817420e+06,2.677619166666667443e+05,6.314016416666667908e+06,1.486430083333333023e+06,7.612260818181817420e+06,7.614796666666665114e+05,1.698583333333333030e+03,4.941740725000000000e+07,0.000000000000000000e+00,6.405314500000000000e+06,2.764826666666667443e+05,9.443916666666666060e+03,0.000000000000000000e+00,3.759761350000000000e+07,2.473481833333332837e+07,1.263765500000000000e+06,1.988189166666666279e+05,6.084385000000000000e+06,3.529006666666667443e+05,0.000000000000000000e+00,3.168980000000000000e+05,9.003141666666665114e+05,2.587205833333333023e+06,1.100831368181817979e+08,1.463334731666666567e+08,1.367343041666666418e+07,1.740129583333333023e+06,1.299757870000000000e+08,2.332219662058371501e+00,5.654220124631337076e+07,8.767549923195085526e+00,0.000000000000000000e+00,9.156685867895545528e+01,1.742127496159754685e+01,1.665878398617511630e+04,2.714692681735022664e+08,1.494724697109056320e+17,2.357748077897081077e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.049946159754224482e+03,3.175756935964362621e+09,1.381652841781874001e+08,1.262662058371735811e+08,8.152396313364055231e+02,2.606787634408601662e+02,2.261075652841782073e+02,2.339861751152074287e+00,7.106289877112137037e+04,6.759189865591398848e+04,1.303064516129032313e+02,6.309915514592934471e+01,8.654078188628647327e+08,2.971311875992127419e+09
7.650626790909090638e+07,2.029581818181818016e+04,2.314136363636363603e+04,3.000713909090908710e+06,9.634545454545456096e+02,0.000000000000000000e+00,3.167725545454544947e+06,1.989148272727272706e+06,9.485275963636364043e+07,1.663038227272727340e+07,1.970999090909090883e+05,1.046499070909090936e+08,2.319281818181818380e+04,2.848089181818181649e+06,1.375800000000000000e+04,9.124938181818181183e+05,1.252575763636363484e+07,4.831454545454545041e+03,2.919719036363636330e+07,2.052300000000000000e+04,1.680052445454545319e+07,6.264169454545454122e+06,3.388636363636363967e+04,1.144385545454545412e+06,1.138656181818182115e+06,4.949718363636363298e+06,1.518620000000000000e+05,4.511818181818181870e+02,3.690813009090909362e+07,0.000000000000000000e+00,4.376129454545454122e+06,1.684729090909090883e+05,4.399545454545454959e+03,0.000000000000000000e+00,2.357142618181818351e+07,1.814015781818181649e+07,1.133829363636363531e+06,1.398663636363636397e+04,4.899020818181818351e+06,1.701530000000000000e+05,0.000000000000000000e+00,1.320737272727272357e+05,5.717667272727272939e+05,2.683557272727272939e+05,1.025096971818182021e+08,1.101855638181817979e+08,1.049151454545454308e+07,1.328261272727272706e+06,9.955816854545456171e+07,2.328928345531761313e+00,5.613072205685821921e+07,8.563714195355561998e+00,8.448634860395769647e+04,9.150344492635763061e+01,1.746012921297551301e+01,1.669365386961235708e+04,1.715786685383843899e+09,1.498060496978217280e+17,5.395180250688419342e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.428045075449535216e+04,3.573353704881359577e+09,2.653002168609379232e+08,7.382683654106804132e+08,2.382874933360440991e+04,2.975379811602060727e+03,4.328838325652841945e+02,2.192667389536460121e+00,9.454532698563297163e+04,6.633323366766059189e+04,3.921717267552182875e+02,9.398039215686277714e+01,1.116146219181508064e+09,3.982749779585490704e+09
1.187958666666666977e+06,2.388888888888888928e+01,1.470000000000000000e+02,7.371444444444444343e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.422400000000000000e+04,4.731666666666666970e+03,2.156398711111111194e+07,2.355805555555555911e+05,5.277777777777777857e+01,2.205926777777777985e+06,1.835555555555555713e+02,1.176955555555555657e+04,1.090000000000000000e+02,3.555000000000000000e+03,1.401155555555555329e+05,2.533333333333332860e+01,3.829438888888889342e+05,2.516666666666666288e+02,2.583898888888889051e+05,9.493444444444445253e+03,6.000000000000000000e+00,1.035444444444444343e+03,2.175222222222222172e+03,9.671933333333331393e+04,2.084444444444444571e+02,1.666666666666666741e+00,5.117442222222222481e+05,0.000000000000000000e+00,8.683211111111110949e+04,1.207666666666666742e+03,1.777777777777777679e+00,0.000000000000000000e+00,3.908512222222222481e+05,2.645442222222222481e+05,9.875333333333333940e+03,1.111111111111111049e-01,8.182733333333331393e+04,2.811111111111111072e+01,0.000000000000000000e+00,9.500000000000000000e+01,6.370333333333332121e+03,1.166666666666666430e+01,2.847828666666666046e+06,2.429635333333333023e+06,1.374050000000000000e+05,2.214622222222222263e+04,1.633188666666666977e+06,2.341666666666666785e+00,5.748858668500000238e+07,8.154999999999999361e+00,1.115344949999999953e+05,9.075833333333333997e+01,1.791666666666666785e+01,1.710337500000000000e+04,4.750629385666667223e+08,3.074457441802183680e+17,3.060295661416667104e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.789431666666667297e+03,4.088294410000000000e+09,1.826333333333333135e+08,1.921600000000000000e+08,5.445760000000000218e+03,4.107629999999999200e+03,2.299000000000000057e+02,2.274999999999999911e+00,7.562512666666666337e+04,6.557273833333334187e+04,2.612566666666666606e+02,1.047216666666666640e+02,1.002834088524999976e+09,3.510626859716666222e+09
