DCACCESS,DUNALIGNED,ETMEXTOUT1,L2MISS,DCALIAS,ETMEXTOUT01,REPLAY,AXIWRITE,IIDLE,BPEXECTAKEN,NEONWAITS,ICACCESS,ERETURN,L2STORE,ECALL,DTLBMISS,BPREDTAKEN,WBFULL,BPREDICTABLE,RSTKMISS,PCINST,AXIREAD,L2ACCESSNEON,NEONWORK,L2MERGE,BPMIS,DCACCESSNEON,CONTEXT,DREAD,ETMEXTOUT0,ICMISS,ICHASHMISS,UNALIGNEDREPLAY,SOFT,BINST,DWRITE,DCHASHMISS,L2HITNEON,RETURN,DCHITNEON,CLOCKCYCLES,ITLBMISS,BPCONDMIS,NEONSTALL,OPERATION,IISSUE,L2ACCESS,DCMISS,INST,usage,flags,wakeeFlips,wakeeFlipDecayTs,prio,rtPriority,se_load_weight,se_sumExecRuntime,se_vruntime,se_prevSumExecRuntime,se_statistics_waitStart,se_statistics_waitMax,se_statistics_waitCount,se_statistics_waitSum,se_statistics_iowaitCount,se_statistics_iowaitSum,se_statistics_sleepStart,se_statistics_sleepMax,se_statistics_sumSleepRuntime,se_statistics_blockStart,se_statistics_blockMax,se_statistics_execMax,se_statistics_sliceMax,se_statistics_nrMigrationsCold,se_statistics_nrFailedMigrationsAffine,se_statistics_nrFailedMigrationsRunning,se_statistics_nrFailedMigrationsHot,se_statistics_nrForcedMigrations,se_statistics_wakeups,se_statistics_wakeupsSync,se_statistics_wakeupsMigrate,se_statistics_wakeupsLocal,se_statistics_wakeupsRemote,se_statistics_wakeupsAffine,se_statistics_wakeupsAffineAttempts,se_statistics_wakeupsPassive,se_statistics_wakeupsIdle,rt_timeslice,dl_dlBw,dl_dlDensity,schedInfo_pcount,schedInfo_runDelay,utime,stime,nvcsw,nivcsw,minFlt,majFlt,ioac_rchar,ioac_wchar,ioac_syscr,ioac_syscw,acctRssMem1,acctVmMem1
1.031883700000000000e+08,9.735083333333333940e+03,3.502791666666666424e+04,4.186359166666666046e+06,1.902833333333333030e+03,0.000000000000000000e+00,4.174601083333333954e+06,2.948153500000000000e+06,1.061311936666666865e+08,2.146916025000000000e+07,1.607336666666666279e+05,1.261966300833333135e+08,3.484158333333333576e+04,4.208380500000000000e+06,1.882341666666666788e+04,1.163300666666666977e+06,1.651336766666666418e+07,8.312000000000000000e+03,3.797574966666665673e+07,2.828491666666667152e+04,2.147842475000000000e+07,7.687090666666667908e+06,2.801283333333332848e+04,8.442347500000000000e+05,1.708748500000000000e+06,5.716774750000000000e+06,1.628620000000000000e+05,5.405000000000000000e+02,4.907359258333334327e+07,0.000000000000000000e+00,5.415705250000000000e+06,1.655585000000000000e+05,1.936166666666666970e+03,0.000000000000000000e+00,3.035847550000000000e+07,2.431386083333332837e+07,1.543527000000000000e+06,1.747741666666666788e+04,6.648527500000000000e+06,1.198150000000000000e+05,0.000000000000000000e+00,1.746618333333333721e+05,5.156641666666667443e+05,2.387789166666666279e+05,1.282143568333333135e+08,1.409915898333333433e+08,1.348225975000000000e+07,1.688042416666666977e+06,1.263366806666666865e+08,2.325313620071684628e+00,5.672474513051184267e+07,8.346011452050005275e+00,6.073241513353440678e+04,9.146771024565084929e+01,1.748202421540344531e+01,1.671330361591922338e+04,1.460720839236983299e+09,1.499939730921849600e+17,8.064162728439668417e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.313989419748229557e+04,4.989789699120254517e+09,2.936375207623043656e+08,3.591030247399248481e+08,1.264990500480811352e+04,1.557310105778476782e+03,6.940052058746393868e+02,2.195416994492525919e+00,9.847724805817817105e+04,6.899578999256929092e+04,4.568620519713260819e+02,1.399670491301687321e+02,1.138946411989223242e+09,4.023109427156547546e+09
7.920671663636364043e+07,2.516427272727272793e+04,2.177909090909090810e+04,2.781893909090909176e+06,1.302363636363636488e+03,0.000000000000000000e+00,3.359160636363636237e+06,1.793009545454545412e+06,9.631857936363635957e+07,1.780938327272727340e+07,1.621586363636363531e+05,1.035040800909090936e+08,2.192381818181818016e+04,2.707519636363635771e+06,1.412890909090909190e+04,1.002961181818181882e+06,1.356050436363636516e+07,4.307090909090909008e+03,3.158106445454544947e+07,1.757481818181818016e+04,1.779741754545454681e+07,5.991383272727272473e+06,3.819136363636363967e+04,1.125312454545454588e+06,1.152552818181817885e+06,5.234404272727272473e+06,2.156300909090909117e+05,3.675454545454545610e+02,3.944157745454545319e+07,0.000000000000000000e+00,4.440165363636363298e+06,1.345899090909090883e+05,5.548363636363636033e+03,0.000000000000000000e+00,2.580888227272727340e+07,1.894104836363636330e+07,1.056688181818182115e+06,1.061036363636363603e+04,4.927721909090909176e+06,8.602581818181817653e+04,0.000000000000000000e+00,1.080000909090909117e+05,7.785204545454545878e+05,3.543537272727272939e+05,9.928433690909090638e+07,1.055620581818182021e+08,1.018882372727272660e+07,1.429579454545454588e+06,1.000959399090909064e+08,2.329793906810035953e+00,5.605599244932795316e+07,8.808109318996413251e+00,6.224049395161290158e+04,9.154439964157705845e+01,1.743503584229391024e+01,1.667113373655913892e+04,1.892313580651030540e+09,1.495906774939855360e+17,4.449680975849013925e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.421979457885305237e+04,3.752410442734049320e+09,2.388062724014337063e+08,9.119834111541221142e+08,2.376398445340502076e+04,2.331344534050179391e+03,3.522806003584228733e+02,2.189516129032258007e+00,8.837939301075268304e+04,6.500003879928316746e+04,3.294021505376343839e+02,8.114520609318996947e+01,1.089781733139426708e+09,3.794800334526299000e+09
1.018491489166666865e+08,8.031666666666667879e+03,3.533533333333333576e+04,4.244007500000000000e+06,1.827000000000000000e+03,0.000000000000000000e+00,4.120473250000000000e+06,3.046040083333333023e+06,1.088898150833333135e+08,2.190258591666666791e+07,1.616600000000000000e+05,1.264118071666666865e+08,3.513441666666666424e+04,4.401308750000000000e+06,1.913258333333332848e+04,1.168411833333333023e+06,1.681436000000000000e+07,8.330416666666666060e+03,3.792722708333333582e+07,3.090550000000000000e+04,2.168120566666666791e+07,7.474634166666667908e+06,2.722308333333332848e+04,8.509061666666665114e+05,1.814052333333333023e+06,5.636930916666667908e+06,1.518113333333333721e+05,5.073333333333332575e+02,4.801715308333334327e+07,0.000000000000000000e+00,5.317752500000000000e+06,1.600410833333333721e+05,1.558500000000000000e+03,0.000000000000000000e+00,2.983393333333332837e+07,2.424206591666667163e+07,1.513512250000000000e+06,1.617283333333333576e+04,6.505373750000000000e+06,1.152765833333333139e+05,0.000000000000000000e+00,1.708913333333333721e+05,5.059243333333332557e+05,2.383820833333332848e+05,1.272393078333333135e+08,1.332013373333333135e+08,1.327320958333333582e+07,1.670399500000000000e+06,1.255309200833333135e+08,2.322248022749489049e+00,5.675563567030319571e+07,8.874230960632720766e+00,0.000000000000000000e+00,9.157450555407446302e+01,1.731788411979027842e+01,1.727270211872389700e+04,2.648825603643846810e+08,1.485853889222471680e+17,2.355313195428498685e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.244138288456412056e+02,3.255523488774205685e+09,1.437783972274060249e+08,1.142566938594152778e+08,7.409290842442017038e+02,2.340011981693770338e+02,5.947539502354927663e+02,2.345871767528658669e+00,6.402342524588999368e+04,5.926009344601440534e+04,9.444863920732250051e+01,2.522515924642317131e+01,1.682674435157608092e+08,2.975146481158502579e+09
9.369330881818179786e+07,1.305200000000000000e+04,2.995345454545454413e+04,3.906826545454545412e+06,1.645181818181818244e+03,0.000000000000000000e+00,4.227871454545454122e+06,2.597097363636364229e+06,1.138399782727272809e+08,1.993830000000000000e+07,2.269793636363636469e+05,1.325088271818182021e+08,3.030672727272727207e+04,3.674812181818181649e+06,1.730927272727272793e+04,1.058855181818182115e+06,1.472006300000000000e+07,6.337272727272727025e+03,3.521358563636363298e+07,2.207445454545454413e+04,1.992281972727272660e+07,8.136777181818182580e+06,3.596327272727272793e+04,1.050788727272727294e+06,1.534129636363636237e+06,5.924571272727272473e+06,1.801604545454545296e+05,6.200909090909091219e+02,4.534240090909090638e+07,0.000000000000000000e+00,5.484316636363636702e+06,1.935630000000000000e+05,2.694272727272727479e+03,0.000000000000000000e+00,2.838161590909091011e+07,2.246998654545454681e+07,1.391365090909090824e+06,2.009909090909090810e+04,5.950454000000000000e+06,1.287414545454545441e+05,0.000000000000000000e+00,1.538592727272727643e+05,6.147782727272727061e+05,2.605868181818181765e+05,1.255754581818182021e+08,1.368130692727272809e+08,1.274342945454545505e+07,1.678193818181818118e+06,1.278602659090909213e+08,2.329824402879431489e+00,5.627049821491400152e+07,8.584609558483764502e+00,4.056616876302579767e+05,9.142675553043142145e+01,1.750711758608505164e+01,1.673582374897244517e+04,8.341608870531429291e+09,1.502102451702765760e+17,2.400690596818971157e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.077739181212217518e+05,6.111708441988892555e+09,1.266050730179299355e+09,2.106861157299846172e+09,1.053440962915457203e+05,1.293747538147176056e+04,6.341107441665363922e+02,2.198568254996728033e+00,2.407137300960117136e+05,9.200806128497820464e+04,2.317635094006131112e+03,6.881798440724310240e+02,2.219949611987710476e+09,7.908578259941909790e+09
1.061215886363636404e+08,4.055136363636363967e+04,3.088372727272727207e+04,3.828453000000000000e+06,1.685636363636363512e+03,0.000000000000000000e+00,3.890017181818181649e+06,2.630488363636364229e+06,1.132702751818182021e+08,2.355858336363636330e+07,5.644709090909091174e+04,1.328510013636363596e+08,3.089363636363636397e+04,3.959525454545455053e+06,1.947972727272727207e+04,1.014891181818181882e+06,1.758610863636363670e+07,7.603454545454545041e+03,4.144654163636363298e+07,2.416663636363636397e+04,2.352503254545455053e+07,7.358853545454545878e+06,2.810300000000000000e+04,7.835315454545454122e+05,1.695661727272727294e+06,7.051330272727272473e+06,1.662940000000000000e+05,4.150000000000000000e+02,5.080287954545454681e+07,0.000000000000000000e+00,6.414183545454545878e+06,1.966009090909090883e+05,9.847181818181818016e+03,0.000000000000000000e+00,3.341905445454544947e+07,2.561149009090908989e+07,1.611350454545454588e+06,1.915409090909090810e+04,6.881589727272727527e+06,5.551363636363636761e+04,0.000000000000000000e+00,1.301220000000000000e+05,7.982193636363636469e+05,1.644904545454545587e+05,1.243975942727272809e+08,1.364284682727272809e+08,1.333638545454545505e+07,1.603580909090909176e+06,1.320828131818182021e+08,2.324051971326164701e+00,5.630568180646953732e+07,8.897370967741936809e+00,7.426294582437275494e+03,9.169532437275985615e+01,1.734256272401433918e+01,1.658814341397849421e+04,2.833589710661200881e+08,1.487971294657711040e+17,2.418020904078584909e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.636054727598566615e+03,3.347181056711225986e+09,1.422916415770609379e+08,1.225172903225806355e+08,1.439616327956989380e+03,5.853854229390681212e+02,4.029954767025089382e+02,2.331483870967741456e+00,6.504568880645162426e+04,5.940060924731182604e+04,1.092589426523297362e+02,3.731153046594982214e+01,9.039573255490232706e+08,3.107510882827682495e+09
1.240469416363636404e+08,2.587824545454545296e+05,2.061481818181818016e+04,2.723132181818181649e+06,2.132447272727272648e+05,0.000000000000000000e+00,5.700389272727272473e+06,1.978725909090908710e+06,1.220230800000000000e+08,3.960698790909090638e+07,6.338318181818181620e+04,1.157929055454545617e+08,2.066381818181818016e+04,3.370165909090908710e+06,1.275036363636363603e+04,2.131306636363635771e+06,3.362177445454545319e+07,1.740263636363636397e+04,6.380090872727272660e+07,2.264072727272727207e+04,3.955468000000000000e+07,5.470633090909090824e+06,5.571709090909091174e+04,2.637290454545454588e+06,1.580916272727272706e+06,8.232362363636362366e+06,5.661740909090909408e+05,1.073636363636363598e+02,7.153883327272726595e+07,0.000000000000000000e+00,4.583251818181818351e+06,2.006720909090909117e+05,6.420309090909091174e+04,0.000000000000000000e+00,5.311069581818182021e+07,2.908506818181818351e+07,9.019253636363636469e+05,4.271100000000000000e+04,6.990925090909090824e+06,5.365304545454545878e+05,0.000000000000000000e+00,6.090032727272727061e+05,1.766126454545454588e+06,3.193174545454544714e+05,1.333922577272727191e+08,1.347959768181817830e+08,1.444659354545454495e+07,2.028341636363636237e+06,1.151401665454545617e+08,2.328565826330531774e+00,5.565144855984064937e+07,8.889203236850292456e+00,2.147340572791783197e+05,9.176636539060068287e+01,1.729903516962340504e+01,1.654907945845004724e+04,4.910650958776153564e+09,1.484243135488648640e+17,1.569865187653942585e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.075365909243697388e+04,4.317702876886986732e+09,8.581350613134142160e+08,1.781086978828509092e+09,5.912832025085591158e+04,7.351956006847183744e+03,3.276839987550576438e+02,2.260151260504201343e+00,1.623323407675069757e+05,7.701269135760971403e+04,1.286307558667911508e+03,4.193898082788671218e+02,1.944223016636004686e+09,6.821189044019618034e+09
8.549967918181818724e+07,1.063863636363636397e+04,2.823300000000000000e+04,3.396389090909091290e+06,1.327363636363636488e+03,0.000000000000000000e+00,3.614259363636363763e+06,2.379964818181818351e+06,1.026422359090909064e+08,1.793174072727272660e+07,2.184977272727272648e+05,1.164377179090909213e+08,2.766063636363636397e+04,3.454070000000000000e+06,1.549372727272727207e+04,1.017142727272727177e+06,1.353348172727272660e+07,4.929363636363636033e+03,3.191605509090908989e+07,2.137418181818181984e+04,1.808992590909091011e+07,6.668892454545454122e+06,3.014627272727272793e+04,8.747110000000000000e+05,1.391207545454545412e+06,5.249513181818181649e+06,9.666536363636363239e+04,4.760000000000000000e+02,4.119880827272727340e+07,0.000000000000000000e+00,4.923737909090909176e+06,1.692185454545454413e+05,2.132181818181818016e+03,0.000000000000000000e+00,2.552970200000000000e+07,2.045118090909091011e+07,1.279282454545454588e+06,1.636918181818181802e+04,5.497054090909090824e+06,1.244773636363636469e+05,0.000000000000000000e+00,1.464860000000000000e+05,4.924236363636364113e+05,2.397137272727272939e+05,1.095339261818182021e+08,1.244572992727272809e+08,1.163280000000000000e+07,1.473105000000000000e+06,1.079320860000000000e+08,2.322602861459166501e+00,5.554577210679373890e+07,9.095418999377942626e+00,5.038395183506620924e+03,9.174663423087177705e+01,1.741035723806984947e+01,1.593850559850706304e+04,3.255734036407401562e+08,1.493788007867372800e+17,2.743741018576046824e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.830253254687638901e+03,2.793780204695458889e+09,1.561147693948280513e+08,1.383213809650759995e+08,1.606624633431084931e+03,6.128892517550876846e+02,5.024739847151871004e+02,2.186416955478539315e+00,6.891094521460942633e+04,6.047943647249621426e+04,1.338974828934505865e+02,4.477810361681329709e+01,9.300599388765664101e+08,3.144447523939992905e+09
7.898651972727273405e+07,2.077172727272727207e+04,1.930727272727272793e+04,2.712653454545454588e+06,8.593636363636363740e+02,0.000000000000000000e+00,3.373971181818181649e+06,1.824970727272727527e+06,9.560553536363635957e+07,2.299541545454544947e+07,1.673792727272727643e+05,1.036778483636363596e+08,1.920418181818181984e+04,2.824155727272727061e+06,1.212336363636363603e+04,1.123639909090909176e+06,1.897025836363636330e+07,7.774272727272727025e+03,3.940432100000000000e+07,1.780572727272727207e+04,2.302508690909091011e+07,5.639116727272727527e+06,4.617754545454545587e+04,1.394013363636363531e+06,1.242351090909090824e+06,5.083405272727272473e+06,2.870834545454544714e+05,3.683636363636363740e+02,4.933061154545454681e+07,0.000000000000000000e+00,3.915543545454545412e+06,1.464239090909090883e+05,4.860000000000000000e+03,0.000000000000000000e+00,3.308380418181818351e+07,2.457016263636364043e+07,8.725625454545454122e+05,2.848090909090908826e+04,4.978030636363636702e+06,2.143948181818181765e+05,0.000000000000000000e+00,1.547580909090909117e+05,8.041048181818181183e+05,3.764814545454545296e+05,9.888472436363635957e+07,1.056183686363636404e+08,1.003106581818181835e+07,1.317688545454545412e+06,1.013547925454545617e+08,2.334189649402548028e+00,5.597148514661706239e+07,8.759611409673420113e+00,9.137601379948423710e+04,9.146244020551587539e+01,1.758548396621980814e+01,1.608852713636095177e+04,1.872528671622689009e+09,1.508816336404435840e+17,5.797726540625407696e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.602956453867201708e+04,4.648652801205850601e+09,2.422874076355833709e+08,6.509324199295263290e+08,2.554810602570917035e+04,3.267058770841945261e+03,3.798962676430638226e+02,2.208409614362488060e+00,9.973704828835213266e+04,6.749472953207739920e+04,4.317950747061950096e+02,1.010450796275517291e+02,1.168862508337723255e+09,4.002527252370342255e+09
9.467662715384615958e+07,4.591384615384615245e+03,2.284455384615384508e+06,2.445825461538461037e+06,4.407692307692307310e+01,0.000000000000000000e+00,5.589243846153846243e+05,2.311500307692307513e+06,1.282897498461538404e+08,1.627051892307692580e+07,2.121000000000000000e+04,2.382758430769231170e+07,2.292255538461538497e+06,2.539783153846153989e+06,2.288517846153846011e+06,2.625072307692307513e+05,1.572672407692307420e+07,7.817692307692308304e+02,3.651622053846153617e+07,2.288424230769230984e+06,1.854794100000000000e+07,5.540545384615384974e+05,1.910946153846153902e+04,5.400738461538461270e+05,1.016172307692307659e+05,3.036652769230768550e+06,1.051831538461538294e+05,5.953846153846154010e+01,3.359398246153846383e+07,0.000000000000000000e+00,5.295663846153846243e+05,1.728884615384615245e+04,1.098538461538461206e+03,0.000000000000000000e+00,2.681871538461538404e+07,2.323696984615385160e+07,8.481238461538460979e+04,1.285461538461538294e+04,5.147320153846153989e+06,8.888300000000000000e+04,0.000000000000000000e+00,3.882761538461538294e+04,1.466980769230769656e+05,1.890320769230769074e+05,9.148402730769230425e+07,2.063710743076923192e+08,3.842338461538461968e+06,1.880516923076923122e+05,1.377149912307692170e+08,2.329548996458087107e+00,5.664419812350411713e+07,8.623622195985833017e+00,0.000000000000000000e+00,9.163467296340023438e+01,1.728122786304604475e+01,1.723830896812279025e+04,2.790626667899408937e+08,1.482708820167331840e+17,2.525840988042219579e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.864181818181817789e+02,3.478691355227881908e+09,1.519495253837071657e+08,1.289416387249114364e+08,6.867442172373082485e+02,2.203108949232585019e+02,2.084559999999999889e+02,2.345171192443920027e+00,6.458290384887839173e+04,5.931613326092089846e+04,1.009979220779220839e+02,3.723148051948051318e+01,8.814438689813838005e+08,3.009035976875031948e+09
8.388817309090909362e+07,1.914081818181818016e+04,2.712172727272727207e+04,3.352891090909091290e+06,1.255000000000000000e+03,0.000000000000000000e+00,3.752005818181817420e+06,2.090254363636363763e+06,1.085984642727272809e+08,1.821548754545454681e+07,2.815963636363636469e+05,1.272371790000000000e+08,2.745418181818181620e+04,3.028681181818181649e+06,1.708754545454545587e+04,1.009957636363636353e+06,1.308055963636363484e+07,8.579454545454545951e+03,3.182541636363636330e+07,2.200127272727272793e+04,1.821174227272727340e+07,7.390371727272726595e+06,5.975290909090908826e+04,1.920989909090908710e+06,1.248804545454545412e+06,5.894149545454545878e+06,3.118488181818181765e+05,9.464545454545456096e+02,4.065424200000000000e+07,0.000000000000000000e+00,5.345247363636363298e+06,2.253595454545454704e+05,4.887454545454545041e+03,0.000000000000000000e+00,2.571867963636364043e+07,1.986789400000000000e+07,1.302724000000000000e+06,2.705618181818181620e+04,5.343141272727272473e+06,1.401791818181818235e+05,0.000000000000000000e+00,1.679942727272727643e+05,6.123736363636363531e+05,2.106572727272727352e+05,1.184941978181817979e+08,1.339264520000000000e+08,1.182208127272727340e+07,1.587171454545454588e+06,1.131909944545454383e+08,2.328032288184090692e+00,5.611247076335573196e+07,8.421053197045928584e+00,9.175657623089886329e+04,9.149220049939724220e+01,1.748362339953028410e+01,1.659585398544416603e+04,2.771410484717308998e+09,1.500077224286056000e+17,6.141388327516590357e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.829444151127537043e+04,5.006603546693675995e+09,2.907524137900636196e+08,1.236811999858952522e+09,3.767940350771832891e+04,3.432606139361068927e+03,4.186537389411573713e+02,2.195617822266593411e+00,9.841147403766123170e+04,6.810170105073238665e+04,4.398173476445390406e+02,1.114367724010663778e+02,4.386194343125370145e+08,4.200893465689972878e+09
